ga.regionId,ga.source,ga.medium,ga.sessions,ga.deviceCategory,ga.users,ga.pageviews,ga.transactions,ga.transactionRevenue
9047053,ask,organic,10,desktop,3,59,0,0
9047053,bing,organic,66,desktop,16,524,0,0
9047053,blog.ofertitas.es,referral,10,desktop,3,49,0,0
9047053,blog.ofertitas.es,referral,7,mobile,3,7,0,0
9047053,elpais,display,109,desktop,46,326,0,0
9047053,elpais,display,33,mobile,13,221,0,0
9047053,elpais,display,63,tablet,26,129,0,0
9047053,es.search.yahoo.com,referral,56,desktop,7,452,0,0
9047053,facebook,rrss,7,desktop,3,7,0,0
9047053,google,cpc,1428,desktop,531,5532,0,0
9047053,google,cpc,3,desktop,3,53,0,0
9047053,google,cpc,313,mobile,125,765,0,0
9047053,google,cpc,412,tablet,145,2232,0,0
9047053,google,organic,1296,desktop,481,3940,0,0
9047053,google,organic,732,mobile,254,3043,0,0
9047053,google,organic,244,tablet,96,887,0,0
9047053,google,organic,3,tablet,3,53,0,0
9047053,google.com,referral,20,desktop,7,30,0,0
9047053,huaweispain.com,referral,30,desktop,10,30,0,0
9047053,kingtale3.inspsearch.com,referral,7,desktop,3,13,0,0
9047053,lg,link-building,10,desktop,3,20,0,0
9047053,m.forocoches.com,referral,10,mobile,3,10,0,0
9047053,moulinex,link-building,10,desktop,3,30,0,0
9047053,mys.yoursearch.me,referral,10,desktop,3,10,0,0
9047053,nikon,link-building,7,desktop,3,13,0,0
9047053,philips,link-building,10,mobile,3,10,0,0
9047053,plantronics.com,referral,7,desktop,3,7,0,0
9047053,reg_site,newsletter,7,desktop,3,13,0,0
9047053,soluciona,newsletter,23,desktop,10,132,0,0
9047053,soluciona,newsletter,7,mobile,3,7,0,0
9047053,t.xataka.com,referral,7,mobile,3,13,0,0
9047053,twitter,rrss,7,desktop,3,7,0,0
9047053,vocento,display,20,desktop,10,33,0,0
9047053,vocento,display,13,mobile,7,20,0,0
9047053,vocento,display,16,tablet,7,26,0,0
9047053,yd,display,13,desktop,7,20,0,0
9047053,yd,display,13,tablet,7,13,0,0
9047053,yd,rtb,30,desktop,13,40,0,0
9047053,(direct),(none),76,desktop,7,844,30,59502.87331
9047053,(direct),(none),3,desktop,3,30,3,6611.430368
9047053,(direct),(none),3,desktop,3,30,3,6611.430368
9047053,(direct),(none),3,desktop,3,30,3,6611.430368
9047053,(direct),(none),119,mobile,43,293,0,0
9047053,(direct),(none),33,tablet,10,40,0,0
9047053,androidpit.es,referral,7,desktop,3,7,0,0
9047053,as,display,10,desktop,3,10,0,0
9047053,as,display,7,mobile,3,7,0,0
9047053,as,display,26,tablet,13,106,0,0
9047053,bing,organic,59,desktop,7,125,0,0
9047053,bing,organic,10,mobile,3,40,0,0
9047053,blog.ofertitas.es,referral,10,mobile,3,20,0,0
9047053,ciao,link-building,10,mobile,3,10,0,0
9047053,dub109.mail.live.com,referral,36,desktop,3,218,0,0
9047053,dub109.mail.live.com,referral,3,desktop,3,20,0,0
9047053,dub111.mail.live.com,referral,36,desktop,3,762,0,0
9047053,dub111.mail.live.com,referral,3,desktop,3,69,0,0
9047053,dub111.mail.live.com,referral,3,desktop,3,69,0,0
9047053,dub131.mail.live.com,referral,30,desktop,3,148,30,2758.894742
9047053,dub131.mail.live.com,referral,3,desktop,3,16,3,306.54386
9047053,dub131.mail.live.com,referral,3,desktop,3,16,3,306.54386
9047053,elpais,display,40,desktop,13,155,0,0
9047053,elpais,display,43,tablet,20,89,0,0
9047053,es.search.yahoo.com,referral,20,desktop,3,40,0,0
9047053,facebook,rrss,7,desktop,3,7,0,0
9047053,facebook,rrss,10,mobile,3,40,0,0
9047053,google,cpc,620,desktop,165,1906,0,0
9047053,google,cpc,3,desktop,3,26,0,0
9047053,google,cpc,251,mobile,43,2136,26,4035.116815
9047053,google,cpc,3,mobile,3,36,0,0
9047053,google,cpc,3,mobile,3,59,3,504.389602
9047053,google,cpc,3,mobile,3,59,3,504.389602
9047053,google,cpc,3,mobile,3,59,3,504.389602
9047053,google,cpc,260,tablet,73,725,0,0
9047053,google,organic,682,desktop,178,5549,0,0
9047053,google,organic,3,desktop,3,23,0,0
9047053,google,organic,3,desktop,3,23,0,0
9047053,google,organic,3,desktop,3,122,0,0
9047053,google,organic,3,desktop,3,23,0,0
9047053,google,organic,3,desktop,3,122,0,0
9047053,google,organic,7,desktop,7,188,0,0
9047053,google,organic,584,mobile,102,4471,0,0
9047056,(direct),(none),1197,desktop,399,7936,33,7468.421237
9047056,(direct),(none),13,desktop,13,333,3,746.842124
9047056,(direct),(none),7,desktop,7,201,3,746.842124
9047056,(direct),(none),3,desktop,3,99,0,0
9047056,(direct),(none),3,desktop,3,26,0,0
9047056,(direct),(none),7,desktop,7,247,3,746.842124
9047056,(direct),(none),7,desktop,7,181,3,746.842124
9047056,(direct),(none),2924,mobile,1095,13982,0,0
9047056,(direct),(none),7,mobile,7,76,0,0
9047056,(direct),(none),649,tablet,218,5123,0,0
9047056,(direct),(none),3,tablet,3,49,0,0
9047056,androidpit.es,referral,7,desktop,3,7,0,0
9047056,archos.com,referral,7,mobile,3,20,0,0
9047056,as,display,152,desktop,53,462,0,0
9047056,as,display,227,mobile,102,330,0,0
9047056,as,display,63,tablet,30,99,0,0
9047056,ask,organic,7,mobile,3,7,0,0
9047056,bing,organic,290,desktop,86,1648,0,0
9047056,bing,organic,10,mobile,3,10,0,0
9047056,bing,organic,20,tablet,7,109,0,0
9047056,blog.ofertitas.es,referral,59,desktop,20,356,0,0
9047056,blog.ofertitas.es,referral,10,mobile,3,89,0,0
9047056,blog.ofertitas.es,referral,7,tablet,3,13,0,0
9047056,blogdechollos.com,referral,10,mobile,3,10,0,0
9047056,cdn.254a.com,referral,7,tablet,3,7,0,0
9047056,centrodosmares.com,referral,10,desktop,3,40,0,0
9047056,centrodosmares.com,referral,7,mobile,3,7,0,0
9047056,computerhoy.com,referral,7,desktop,3,20,0,0
9047056,digg.com,referral,10,desktop,3,10,0,0
9047056,dub131.mail.live.com,referral,10,desktop,3,20,0,0
9047056,elandroidelibre.com,referral,20,desktop,7,79,0,0
9047056,elchapuzasinformatico.com,referral,10,mobile,3,129,0,0
9047056,elpais,display,442,desktop,195,1200,0,0
9047056,elpais,display,33,mobile,13,63,0,0
9047056,elpais,display,175,tablet,73,511,0,0
9047056,es-mg42.mail.yahoo.com,referral,7,desktop,3,20,0,0
9047056,es.couponandgo.com,referral,13,mobile,7,26,0,0
9047056,es.remington-europe.com,referral,7,desktop,3,7,0,0
9047056,es.search.yahoo.com,referral,26,desktop,7,56,0,0
9047056,es.yhs4.search.yahoo.com,referral,10,desktop,3,10,0,0
9047056,facebook,rrss,53,desktop,16,376,0,0
9047056,facebook,rrss,82,mobile,30,201,0,0
9047056,forocoches.com,referral,59,desktop,20,79,0,0
9047056,forodvd.com,referral,7,desktop,3,13,0,0
9047056,forodvd.com,referral,7,tablet,3,7,0,0
9047056,google,cpc,7088,desktop,2799,24394,73,19192.15787
9047056,google,cpc,3,desktop,3,33,0,0
9047056,google,cpc,16,desktop,16,195,3,207.670443
9047056,google,cpc,7,desktop,7,76,3,1537.071182
9047056,google,cpc,3,desktop,3,16,3,207.670443
9047056,google,cpc,7,desktop,7,59,7,1744.741625
9047056,google,cpc,7,desktop,7,76,3,1537.071182
9047056,google,cpc,2888,mobile,1147,13161,0,0
9047056,google,cpc,7,mobile,7,155,0,0
9047056,google,cpc,3,mobile,3,175,0,0
9047056,google,cpc,3,mobile,3,175,0,0
9047056,google,cpc,7,mobile,7,40,0,0
9047056,google,cpc,2262,tablet,910,7669,0,0
9047056,google,organic,6788,desktop,2427,30361,0,0
9047056,google,organic,7,desktop,7,59,0,0
9047056,google,organic,13,desktop,13,333,0,0
9047056,google,organic,7,desktop,7,165,0,0
9047056,google,organic,3,desktop,3,40,0,0
9047056,google,organic,10,desktop,10,293,0,0
9047056,google,organic,3,desktop,3,129,0,0
9047056,google,organic,4072,mobile,1487,19969,0,0
9047056,google,organic,7,mobile,7,63,0,0
9047056,google,organic,7,mobile,7,63,0,0
9047056,google,organic,3,mobile,3,43,0,0
9047056,google,organic,989,tablet,379,4256,0,0
9047056,google.com,referral,23,desktop,10,33,0,0
9047056,google.es,referral,16,desktop,7,26,0,0
9047056,huaweispain.com,referral,59,desktop,20,59,0,0
9047056,huaweispain.com,referral,40,mobile,13,40,0,0
9047056,laverdad.es,referral,7,mobile,3,7,0,0
9047056,laverdad.es,referral,7,tablet,3,20,0,0
9047056,lenovo,display,40,desktop,13,40,0,0
9047056,lg,link-building,59,desktop,20,89,0,0
9047056,lg,link-building,20,mobile,7,20,0,0
9047056,lg,link-building,10,tablet,3,10,0,0
9047056,m.facebook.com,referral,13,mobile,7,66,0,0
9047056,m.xataka.com,referral,26,mobile,10,125,0,0
9047056,minderest.com,referral,10,desktop,3,10,0,0
9047056,my.parallaxsearch.com,referral,16,desktop,7,89,0,0
9047056,mystart3.dealwifi.com,referral,7,desktop,3,33,0,0
9047056,nosinmibarba.com,referral,10,desktop,3,10,0,0
9047056,ofertaman.com,referral,10,desktop,3,20,0,0
9047056,ofertaman.com,referral,10,tablet,3,10,0,0
9047056,paypal.es,referral,13,desktop,7,59,0,0
9047056,philips,link-building,79,desktop,26,129,0,0
9047056,philips,link-building,40,mobile,13,40,0,0
9047056,philips,link-building,10,tablet,3,10,0,0
9047056,plantronics,link-building,33,desktop,3,165,0,0
9047056,plantronics.com,referral,7,desktop,3,7,0,0
9047056,pny.eu,referral,10,desktop,3,40,0,0
9047056,reg_site,newsletter,76,desktop,36,119,0,0
9047056,reg_site,newsletter,43,mobile,16,132,0,0
9047056,reg_site,newsletter,10,tablet,3,30,0,0
9047056,remington,link-building,13,mobile,7,59,0,0
9047056,rowenta,link-building,7,desktop,3,7,0,0
9047056,rowenta,link-building,7,mobile,3,53,0,0
9047056,s0.2mdn.net,referral,7,desktop,3,7,0,0
9047056,s0.2mdn.net,referral,7,mobile,3,7,0,0
9047056,samsung,link-building,89,desktop,30,99,0,0
9047056,samsung,link-building,26,mobile,10,26,0,0
9047056,samsung,link-building,36,tablet,13,86,0,0
9047056,search-results,organic,10,desktop,3,10,0,0
9047056,search.orbitum.com,referral,7,desktop,3,7,0,0
9047056,soluciona,newsletter,185,desktop,86,435,0,0
9047056,soluciona,newsletter,122,mobile,56,323,0,0
9047056,t.co,referral,7,mobile,3,7,0,0
9047056,t.xataka.com,referral,7,tablet,3,7,0,0
9047056,tefal.es,referral,13,desktop,7,13,0,0
9047056,tiendeo.com,referral,43,mobile,10,353,0,0
9047056,tiendeo.com,referral,7,tablet,3,7,0,0
9047056,twitter,rrss,7,mobile,3,7,0,0
9047056,vocento,display,152,desktop,66,610,0,0
9047056,vocento,display,86,mobile,43,138,0,0
9047056,vocento,display,63,tablet,30,102,0,0
9047056,web.telegram.org,referral,7,desktop,3,7,0,0
9047056,wiko,link-building,7,mobile,3,20,0,0
9047056,xataka.com,referral,59,desktop,20,109,0,0
9047056,xatakahome.com,referral,10,tablet,3,10,0,0
9047056,xbox.com,referral,7,desktop,3,7,0,0
9047056,xbox.com,referral,23,mobile,10,23,0,0
9047056,yahoo,display,46,desktop,23,53,0,0
9047056,yahoo,display,13,mobile,7,20,0,0
9047056,yahoo,display,7,tablet,3,7,0,0
9047056,yahoo,organic,66,desktop,30,165,0,0
9047056,yahoo,organic,16,mobile,7,125,0,0
9047056,yahoo,organic,7,tablet,3,79,0,0
9047056,yd,display,92,desktop,43,138,0,0
9047056,yd,display,13,mobile,7,20,0,0
9047056,yd,display,40,tablet,20,40,0,0
9047056,yd,rtb,56,desktop,26,99,0,0
9047056,yd,rtb,13,tablet,7,13,0,0
9047056,(direct),(none),241,desktop,69,933,0,0
9047056,(direct),(none),3,desktop,3,7,0,0
9047056,(direct),(none),3,desktop,3,7,0,0
9047056,(direct),(none),1167,mobile,297,5113,33,21528.29375
9047056,(direct),(none),3,mobile,3,53,0,0
9047056,(direct),(none),3,mobile,3,76,3,2152.829375
9047056,(direct),(none),7,mobile,7,129,3,2152.829375
9047056,(direct),(none),3,mobile,3,53,0,0
9047056,(direct),(none),7,mobile,7,129,3,2152.829375
9047056,(direct),(none),3,mobile,3,76,3,2152.829375
9047056,(direct),(none),452,tablet,76,3063,36,26437.67709
9047056,(direct),(none),7,tablet,7,89,3,2403.42519
9047056,(direct),(none),3,tablet,3,33,3,2403.42519
9047056,(direct),(none),3,tablet,3,33,3,2403.42519
9047056,abc,display,7,tablet,3,26,0,0
9047056,airzip.inspsearch.com,referral,36,desktop,3,399,36,11757.33184
9047056,airzip.inspsearch.com,referral,3,desktop,3,36,3,1068.848349
9047056,airzip.inspsearch.com,referral,3,desktop,3,36,3,1068.848349
9047056,airzip.inspsearch.com,referral,3,desktop,3,36,3,1068.848349
9047056,amazon.es,referral,7,desktop,3,13,0,0
9047056,archos.com,referral,13,mobile,3,13,0,0
9047056,as,display,99,desktop,40,257,0,0
9047056,as,display,63,mobile,23,119,0,0
9047056,as,display,20,tablet,10,20,0,0
9047056,ask,organic,26,desktop,7,53,0,0
9047056,bing,organic,185,desktop,49,762,0,0
9047056,bing,organic,3,desktop,3,13,0,0
9047056,bing,organic,3,desktop,3,30,0,0
9047056,blog.ofertitas.es,referral,30,desktop,7,132,0,0
9047056,blog.ofertitas.es,referral,26,mobile,7,73,0,0
9047056,cdn.viglink.com,referral,10,tablet,3,30,0,0
9047056,centrodosmares.com,referral,10,desktop,3,69,0,0
9047056,correo.telefonica.net,referral,36,desktop,3,544,0,0
9047056,correo.telefonica.net,referral,3,desktop,3,49,0,0
9047056,correo.telefonica.net,referral,3,desktop,3,49,0,0
9047056,cupon.es,promotion,33,mobile,3,132,0,0
9047056,cupon.es,promotion,3,mobile,3,13,0,0
9047056,cupon.es,promotion,3,mobile,3,13,0,0
9047056,cupon.es,referral,26,desktop,3,185,0,0
9047056,cupooon.es,referral,16,desktop,3,112,0,0
9047056,delta-search.com,referral,10,desktop,3,30,0,0
9047056,dub125.mail.live.com,referral,7,desktop,3,13,0,0
9047056,elaireacondicionado.com,referral,7,desktop,3,7,0,0
9047056,elandroidelibre.com,referral,7,desktop,3,7,0,0
9047056,elpais,display,191,desktop,63,682,0,0
9047056,elpais,display,92,mobile,13,926,0,0
9047056,elpais,display,20,tablet,10,26,0,0
9047056,es.couponandgo.com,referral,7,desktop,3,13,0,0
9047056,es.search.yahoo.com,referral,36,desktop,10,129,0,0
9047056,facebook,rrss,7,desktop,3,26,0,0
9047056,facebook,rrss,13,mobile,7,73,0,0
9047056,facebook.com,referral,40,mobile,3,69,0,0
9047056,forocoches.com,referral,10,desktop,3,10,0,0
9047056,forodvd.com,referral,7,mobile,3,7,0,0
9047056,google,cpc,4546,desktop,1124,19010,33,11820.96162
9047056,google,cpc,3,desktop,3,16,0,0
9047056,google,cpc,13,desktop,13,73,0,0
9047056,google,cpc,7,desktop,7,168,3,1182.096161
9047056,google,cpc,3,desktop,3,16,0,0
9047056,google,cpc,3,desktop,3,16,0,0
9047056,google,cpc,7,desktop,7,168,3,1182.096161
9047056,google,cpc,3,desktop,3,30,0,0
9047056,google,cpc,7,desktop,7,168,3,1182.096161
9047056,google,cpc,2558,mobile,541,11958,0,0
9047056,google,cpc,7,mobile,3,132,0,0
9047056,google,cpc,7,mobile,3,132,0,0
9047056,google,cpc,7,mobile,3,132,0,0
9047056,google,cpc,2219,tablet,537,8097,0,0
9047056,google,cpc,7,tablet,7,53,0,0
9047056,google,organic,5694,desktop,1299,28027,92,41266.44785
9047056,google,organic,7,desktop,7,165,0,0
9047056,google,organic,20,desktop,20,270,0,0
9047056,google,organic,10,desktop,10,234,7,3405.313915
9047056,google,organic,26,desktop,26,419,3,2076.704427
9047056,google,organic,3,desktop,3,56,3,2076.704427
9047056,google,organic,13,desktop,13,168,0,0
9047056,google,organic,3,desktop,3,56,3,2076.704427
9047056,google,organic,3,desktop,3,73,0,0
9047056,google,organic,13,desktop,10,191,7,2169.280804
9047056,google,organic,10,desktop,10,204,3,1328.609489
9047056,google,organic,2783,mobile,752,12888,0,0
9047099,google,organic,20,mobile,7,257,0,0
9047101,(direct),(none),20,mobile,7,20,0,0
9047101,(direct),(none),36,tablet,7,185,0,0
9047101,facebook.com,referral,10,desktop,3,10,0,0
9047101,google,organic,26,desktop,10,33,0,0
9047101,google,organic,16,mobile,7,142,0,0
9047101,yahoo,display,7,desktop,3,7,0,0
9047101,(direct),(none),10,mobile,3,10,0,0
9047101,(direct),(none),16,tablet,3,36,0,0
9047101,google,organic,13,desktop,3,26,0,0
9047101,google,organic,7,mobile,3,66,0,0
9047103,google,organic,10,desktop,3,10,0,0
9047105,(direct),(none),10,mobile,3,10,0,0
9047105,google,organic,7,desktop,3,7,0,0
9047107,(direct),(none),7,desktop,3,13,0,0
9047107,(direct),(none),7,tablet,3,7,0,0
9047107,bing,organic,7,desktop,3,20,0,0
9047107,ciao,link-building,10,desktop,3,20,0,0
9047107,es.remington-europe.com,referral,7,desktop,3,7,0,0
9047107,google,cpc,7,mobile,3,7,0,0
9047107,google,organic,53,desktop,20,53,0,0
9047107,google,organic,7,mobile,3,13,0,0
9047107,google,organic,20,tablet,7,20,0,0
9047107,worten.pt,referral,10,desktop,3,20,0,0
9047107,yahoo,organic,13,desktop,7,13,0,0
9047107,google,cpc,16,tablet,3,76,0,0
9047107,google,organic,10,desktop,3,10,0,0
9047143,google,cpc,10,mobile,3,59,0,0
9047154,google,organic,10,mobile,3,59,0,0
9047191,(direct),(none),7,desktop,3,7,0,0
9047191,google,cpc,10,desktop,3,10,0,0
9047191,google,organic,7,desktop,3,13,0,0
9047191,google,organic,7,desktop,3,46,0,0
9047194,google,organic,7,desktop,3,20,0,0
9047194,vocento,display,7,desktop,3,20,0,0
9047195,google,organic,7,desktop,3,20,0,0
9047197,vocento,display,7,desktop,3,7,0,0
9047198,google,organic,10,desktop,3,49,0,0
9053423,(direct),(none),7,desktop,3,40,0,0
9053423,google,organic,7,desktop,3,7,0,0
9053425,google,organic,36,desktop,13,36,0,0
9053425,google,organic,26,desktop,7,33,0,0
9053428,(direct),(none),7,desktop,3,46,0,0
9053428,bq.com,referral,7,desktop,3,7,0,0
9053428,google,cpc,7,desktop,3,7,0,0
9053428,google,organic,36,desktop,13,102,0,0
9053428,linkedin.com,referral,7,desktop,3,59,0,0
9053428,(direct),(none),7,mobile,3,7,0,0
9053428,google,cpc,7,mobile,3,7,0,0
9053428,google,organic,7,desktop,3,7,0,0
9053429,(direct),(none),10,desktop,3,30,0,0
9053429,google,organic,26,desktop,7,152,0,0
9053429,google,organic,7,tablet,3,40,0,0
9053429,trust.com,referral,7,desktop,3,7,0,0
9053430,google,organic,10,desktop,3,79,0,0
9053430,google,organic,7,desktop,3,13,0,0
9053431,(direct),(none),43,mobile,16,287,0,0
9053431,(direct),(none),20,tablet,10,20,0,0
9053431,google,organic,69,desktop,26,112,0,0
9053431,google,organic,79,mobile,26,198,0,0
9053431,google,organic,10,tablet,3,59,0,0
9053431,nvidia.es,referral,7,desktop,3,13,0,0
9053431,vocento,display,7,mobile,3,20,0,0
9053431,vocento,display,13,tablet,7,13,0,0
9053431,yahoo,display,13,desktop,7,40,0,0
9053431,elpais,display,7,tablet,3,7,0,0
9053431,google,cpc,20,tablet,3,20,0,0
9053431,google,organic,16,desktop,7,30,0,0
9053431,google,organic,40,mobile,3,99,0,0
9053432,(direct),(none),10,desktop,3,109,0,0
9053432,google,organic,20,desktop,7,20,0,0
9053433,(direct),(none),221,desktop,76,1006,33,16635.72451
9053433,(direct),(none),3,desktop,3,30,3,1663.572451
9053433,(direct),(none),3,desktop,3,20,0,0
9053433,(direct),(none),7,desktop,7,49,3,1663.572451
9053433,(direct),(none),3,desktop,3,30,3,1663.572451
9053433,(direct),(none),3,desktop,3,20,0,0
9053433,(direct),(none),3,desktop,3,30,3,1663.572451
9053433,(direct),(none),23,mobile,10,214,0,0
9053433,bonaire.es,referral,7,desktop,3,7,0,0
9053433,es.search.yahoo.com,referral,7,desktop,3,13,0,0
9053433,facebook.com,referral,10,desktop,3,99,0,0
9053433,google,organic,181,desktop,59,706,0,0
9053433,google,organic,76,mobile,30,508,0,0
9053433,google,organic,20,tablet,7,20,0,0
9053433,soluciona,newsletter,10,mobile,3,198,0,0
9053433,xataka.com,referral,10,desktop,3,10,0,0
9053433,(direct),(none),13,desktop,7,26,0,0
9053433,google,cpc,10,desktop,3,69,0,0
9053433,google,cpc,7,mobile,3,7,0,0
9053433,google,organic,10,desktop,3,10,0,0
9053433,google,organic,7,mobile,3,46,0,0
9053434,google,organic,20,desktop,7,69,0,0
9053434,trust.com,referral,7,desktop,3,26,0,0
9053436,google,organic,69,desktop,26,379,0,0
9053436,google,organic,10,mobile,3,10,0,0
9053436,google,organic,10,tablet,3,10,0,0
9053436,google,organic,26,desktop,10,96,0,0
9053437,(direct),(none),10,desktop,3,20,0,0
9053437,criticando.es,referral,10,desktop,3,40,0,0
9053437,google,organic,10,desktop,3,40,0,0
9053437,philips,link-building,10,mobile,3,10,0,0
9053438,(direct),(none),7,mobile,3,7,0,0
9053438,google,cpc,7,mobile,3,7,0,0
9053438,google,organic,43,desktop,16,76,0,0
9053438,google,organic,20,mobile,7,69,0,0
9053438,(direct),(none),10,mobile,3,10,0,0
9053438,google,organic,13,desktop,7,20,0,0
9053438,google,organic,10,mobile,3,277,0,0
9053439,vocento,display,7,tablet,3,7,0,0
9053440,(direct),(none),10,desktop,3,10,0,0
9053440,(direct),(none),10,mobile,3,10,0,0
9053440,google,organic,10,desktop,3,10,0,0
9053440,google,organic,20,tablet,7,20,0,0
9053440,yahoo,organic,10,mobile,3,119,0,0
9053440,google,organic,20,mobile,3,20,0,0
9053441,google,organic,7,desktop,3,7,0,0
9053441,google,cpc,7,mobile,3,7,0,0
9053441,google,organic,26,desktop,3,158,0,0
9053442,barcelonalowdown.com,referral,10,mobile,3,49,0,0
9053442,google,cpc,10,mobile,3,10,0,0
9053442,google,organic,63,desktop,23,218,0,0
9053442,google,organic,66,mobile,23,76,0,0
9053442,google,organic,10,tablet,3,10,0,0
9053442,doncupones.com,referral,30,desktop,3,119,0,0
9053442,elpais,display,33,desktop,3,396,0,0
9053442,google,organic,13,desktop,3,33,0,0
9061340,google,organic,7,desktop,3,20,0,0
9061340,google,organic,10,mobile,3,10,0,0
9061344,(direct),(none),7,desktop,3,13,0,0
9061357,google,organic,10,mobile,3,69,0,0
9061357,google,organic,10,mobile,3,79,0,0
9061360,vocento,display,7,mobile,3,7,0,0
9061562,google,organic,10,desktop,3,10,0,0
9061562,(direct),(none),7,desktop,3,20,0,0
9061566,vocento,display,7,mobile,3,7,0,0
9061567,google,organic,10,desktop,3,10,0,0
9061580,google,organic,10,mobile,3,10,0,0
